split,seed,episode_id,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,clutter,budget,direct_shortcut_nominal_cost,direct_shortcut_true_failure,direct_shortcut_true_recovery,direct_shortcut_true_trap,direct_shortcut_true_damage,direct_shortcut_branch_entropy,robust_margin_route_nominal_cost,robust_margin_route_true_failure,robust_margin_route_true_recovery,robust_margin_route_true_trap,robust_margin_route_true_damage,robust_margin_route_branch_entropy,contingency_branch_nominal_cost,contingency_branch_true_failure,contingency_branch_true_recovery,contingency_branch_true_trap,contingency_branch_true_damage,contingency_branch_branch_entropy,diagnostic_staging_nominal_cost,diagnostic_staging_true_failure,diagnostic_staging_true_recovery,diagnostic_staging_true_trap,diagnostic_staging_true_damage,diagnostic_staging_branch_entropy,reversible_probe_nominal_cost,reversible_probe_true_failure,reversible_probe_true_recovery,reversible_probe_true_trap,reversible_probe_true_damage,reversible_probe_branch_entropy,conservative_backoff_nominal_cost,conservative_backoff_true_failure,conservative_backoff_true_recovery,conservative_backoff_true_trap,conservative_backoff_true_damage,conservative_backoff_branch_entropy,dual_recovery_branch_nominal_cost,dual_recovery_branch_true_failure,dual_recovery_branch_true_recovery,dual_recovery_branch_true_trap,dual_recovery_branch_true_damage,dual_recovery_branch_branch_entropy
combined_hard_shift,3,8,0.49194,0.45364,0.48839,0.33270,0.31010,0.45178,2.34930,0.98983,0.45334,0.04918,0.48286,0.43759,0.11348,1.59876,0.23780,0.40969,0.12465,0.16129,0.15521,1.78286,0.21043,0.76028,0.00100,0.12152,0.48808,1.64705,0.17626,0.89146,0.00100,0.03267,0.64674,1.81641,0.16388,0.89748,0.00100,0.02141,0.80782,2.42895,0.17386,0.64191,0.01019,0.11261,0.28517,2.04303,0.14525,0.93970,0.00100,0.04136,0.79298
combined_hard_shift,3,9,0.44707,0.52586,0.48724,0.32611,0.30659,0.47660,2.27125,1.15266,0.42502,0.06316,0.44470,0.41484,0.06762,1.62502,0.27179,0.43012,0.11533,0.20462,0.13559,1.82382,0.24656,0.71056,0.01399,0.14328,0.52320,1.60476,0.18133,0.83654,0.00100,0.02175,0.59586,1.93469,0.14288,0.89171,0.00100,0.00100,0.70912,2.47176,0.19712,0.67893,0.00561,0.11777,0.36439,2.05803,0.15795,0.93200,0.00100,0.06698,0.99000
combined_hard_shift,3,10,0.45775,0.40393,0.54648,0.33376,0.30287,0.42428,2.27708,1.06437,0.39425,0.08810,0.43376,0.39824,0.05052,1.57111,0.21670,0.45108,0.09960,0.15904,0.17700,1.71410,0.21439,0.75351,0.00100,0.12778,0.53824,1.66782,0.15432,0.86959,0.00100,0.01670,0.62281,1.95211,0.15581,0.85342,0.00100,0.01125,0.74333,2.40388,0.16037,0.68116,0.00100,0.07964,0.36128,2.08854,0.13429,0.94718,0.00100,0.05311,0.89695
combined_hard_shift,3,11,0.52731,0.48757,0.52056,0.32542,0.34402,0.50225,2.20408,0.96220,0.44830,0.03237,0.49458,0.41890,0.01000,1.49435,0.25317,0.43818,0.12272,0.17454,0.26438,1.81574,0.23732,0.76476,0.00100,0.12539,0.56421,1.66249,0.19293,0.89928,0.00100,0.00100,0.61354,1.75914,0.17809,0.89044,0.00100,0.00699,0.65385,2.43097,0.19665,0.63209,0.02740,0.11021,0.30373,2.06635,0.14529,0.92215,0.00100,0.04260,0.78728
combined_hard_shift,3,12,0.40814,0.41923,0.52107,0.33985,0.32379,0.44697,2.07129,1.08329,0.40107,0.02162,0.51551,0.42936,0.06292,1.70878,0.22608,0.45920,0.10030,0.17302,0.20842,1.70930,0.20114,0.74611,0.00100,0.11111,0.48670,1.61643,0.14184,0.88479,0.00100,0.00100,0.68168,1.92016,0.14709,0.90901,0.00100,0.01943,0.76439,2.44586,0.13799,0.70569,0.00100,0.05969,0.33834,2.11919,0.14314,0.93754,0.00100,0.06562,0.85892
combined_hard_shift,3,13,0.49350,0.45528,0.50348,0.36170,0.30344,0.49851,2.13343,1.00416,0.41405,0.03595,0.45873,0.40111,0.01000,1.64119,0.21287,0.43539,0.10237,0.14083,0.26594,1.78036,0.22618,0.74147,0.00100,0.11535,0.52288,1.70596,0.16790,0.85266,0.00100,0.00100,0.56086,1.84765,0.16002,0.87315,0.00100,0.01814,0.78335,2.41293,0.18428,0.64981,0.01226,0.09107,0.25924,2.16253,0.14105,0.95628,0.00100,0.03302,0.88277
combined_hard_shift,3,14,0.51106,0.47214,0.56682,0.32605,0.30539,0.52969,2.21907,1.04303,0.42756,0.08603,0.47805,0.40771,0.12091,1.56494,0.25115,0.43532,0.11219,0.18954,0.21373,1.76049,0.25992,0.75279,0.00100,0.15008,0.55356,1.68718,0.18204,0.87490,0.00100,0.01716,0.57543,1.88434,0.15674,0.91577,0.00100,0.01920,0.72936,2.43912,0.15568,0.67681,0.00100,0.06751,0.40954,2.03222,0.15504,0.94309,0.00100,0.05212,0.86063
combined_hard_shift,3,15,0.45654,0.46626,0.49968,0.33956,0.33787,0.42723,2.17057,1.15016,0.45577,0.05466,0.46789,0.44886,0.01000,1.59522,0.22328,0.45951,0.09610,0.15285,0.22407,1.79301,0.22047,0.77478,0.00100,0.11283,0.46300,1.71101,0.16133,0.90010,0.00100,0.00785,0.58365,1.81522,0.15121,0.88604,0.00100,0.01276,0.67095,2.40734,0.16886,0.63318,0.02127,0.09790,0.29972,2.03972,0.14854,0.94300,0.00100,0.04663,0.89155
combined_hard_shift,3,16,0.47118,0.43624,0.52879,0.32004,0.31914,0.39214,2.17916,1.11149,0.41230,0.10061,0.42455,0.39838,0.01000,1.66597,0.24347,0.42288,0.12097,0.18407,0.16925,1.82138,0.22209,0.69910,0.01296,0.14675,0.49796,1.66761,0.15148,0.88090,0.00100,0.00100,0.67391,1.85264,0.14610,0.89438,0.00100,0.01676,0.77046,2.43126,0.17818,0.64691,0.01564,0.11058,0.39059,2.08222,0.14490,0.95238,0.00100,0.05715,0.93987
combined_hard_shift,3,17,0.45098,0.48151,0.49639,0.34831,0.28820,0.40336,2.16014,1.10505,0.40678,0.09420,0.40556,0.38985,0.02340,1.59562,0.22813,0.41928,0.11345,0.16981,0.24298,1.81459,0.20959,0.73702,0.00100,0.09450,0.52135,1.71797,0.14477,0.89350,0.00100,0.00100,0.62915,1.84067,0.16489,0.87929,0.00100,0.03925,0.77889,2.39909,0.15871,0.64535,0.01090,0.08450,0.33217,2.06749,0.12697,0.94383,0.00100,0.03381,0.85248
combined_hard_shift,3,18,0.47774,0.44880,0.53374,0.33013,0.33501,0.44656,2.43322,1.01561,0.42145,0.12024,0.41579,0.41500,0.17517,1.62202,0.23373,0.46714,0.09740,0.16644,0.18980,1.72762,0.20601,0.74467,0.00100,0.10974,0.52179,1.67457,0.17301,0.84616,0.00100,0.00455,0.59116,1.87112,0.15589,0.89877,0.00100,0.01475,0.72496,2.41074,0.17591,0.67216,0.01064,0.09184,0.27215,1.94215,0.14051,0.93487,0.00100,0.04051,0.86233
combined_hard_shift,3,19,0.48605,0.45414,0.57201,0.36059,0.27454,0.52250,1.96389,1.02090,0.42281,0.00690,0.54214,0.44306,0.07136,1.65356,0.23342,0.43689,0.11139,0.16450,0.17879,1.72261,0.22416,0.71983,0.01933,0.11758,0.55007,1.79095,0.19632,0.87121,0.00100,0.02444,0.58078,1.94405,0.17421,0.87515,0.00100,0.01792,0.70972,2.44215,0.15152,0.63923,0.00625,0.06991,0.23425,2.13304,0.14384,0.95646,0.00100,0.04119,0.86870
combined_hard_shift,3,20,0.48583,0.48518,0.51761,0.34795,0.36209,0.53948,2.05060,1.10307,0.46384,0.06642,0.47697,0.45120,0.13309,1.65146,0.24528,0.40961,0.14087,0.16380,0.22322,1.82194,0.23527,0.76389,0.00100,0.12803,0.55165,1.70773,0.15889,0.91308,0.00100,0.00100,0.66089,1.86835,0.17070,0.86820,0.00100,0.02195,0.65548,2.45409,0.18966,0.63576,0.01856,0.09193,0.25144,2.07028,0.16230,0.96575,0.00100,0.05445,0.89790
combined_hard_shift,3,21,0.48651,0.49886,0.60606,0.30394,0.30745,0.49062,2.32639,1.03798,0.44521,0.03430,0.54917,0.45777,0.06120,1.73336,0.25751,0.37534,0.14529,0.20696,0.12347,1.74369,0.23254,0.74266,0.01372,0.12464,0.54798,1.77055,0.17355,0.87209,0.00100,0.03302,0.66250,1.93318,0.13343,0.91898,0.00100,0.00100,0.69487,2.45769,0.19098,0.64051,0.02206,0.11057,0.27308,2.16844,0.16593,0.92516,0.00100,0.05959,0.88751
combined_hard_shift,3,22,0.41930,0.44679,0.46718,0.34347,0.32582,0.49778,2.11636,1.11276,0.38769,0.14281,0.36644,0.36077,0.09936,1.65103,0.23506,0.44052,0.10670,0.17072,0.21792,1.74362,0.20928,0.74705,0.00100,0.11463,0.56707,1.73599,0.14668,0.84265,0.00100,0.01627,0.54712,1.93344,0.13575,0.88123,0.00100,0.00260,0.68239,2.50000,0.15548,0.67595,0.00100,0.08094,0.33824,2.14299,0.13545,0.94069,0.00100,0.04054,0.84303
combined_hard_shift,3,23,0.46348,0.45158,0.55089,0.32770,0.34674,0.48224,2.15907,1.09987,0.43963,0.02251,0.54162,0.45857,0.11083,1.59986,0.23398,0.44042,0.11474,0.16957,0.19876,1.79751,0.22058,0.73149,0.01491,0.10480,0.55460,1.72987,0.16632,0.86128,0.00100,0.02684,0.68230,1.89950,0.14546,0.92777,0.00100,0.00978,0.74540,2.45475,0.16489,0.64978,0.01303,0.08445,0.30327,1.95372,0.13709,0.94392,0.00100,0.03902,0.87778
combined_hard_shift,3,24,0.44076,0.47091,0.47736,0.32387,0.35207,0.46756,2.17498,0.98861,0.40670,0.07640,0.43741,0.39509,0.10604,1.69797,0.22055,0.44075,0.10497,0.15104,0.25084,1.72836,0.24095,0.72215,0.00470,0.13540,0.47009,1.63966,0.16682,0.87993,0.00100,0.01892,0.70198,1.89314,0.13246,0.89128,0.00100,0.00100,0.71289,2.50441,0.14928,0.67452,0.00100,0.08408,0.31458,2.16909,0.11487,0.95299,0.00100,0.02054,0.86766
combined_hard_shift,3,25,0.47871,0.41589,0.52949,0.32603,0.29445,0.48193,2.16310,1.03656,0.40623,0.12636,0.41298,0.38067,0.06401,1.52641,0.21981,0.43554,0.09253,0.16299,0.16604,1.80256,0.21800,0.79720,0.00100,0.10072,0.57625,1.71856,0.17731,0.88493,0.00100,0.01318,0.64909,1.95236,0.13365,0.90776,0.00100,0.00100,0.67144,2.35985,0.15927,0.66038,0.00535,0.09991,0.34949,2.04619,0.10694,0.99336,0.00100,0.00595,0.92084
combined_hard_shift,3,26,0.52802,0.44733,0.55564,0.32820,0.31009,0.43448,2.07850,0.93144,0.39359,0.02890,0.49560,0.39006,0.11289,1.65180,0.25035,0.42374,0.13278,0.18231,0.25986,1.74335,0.23673,0.74502,0.00100,0.13072,0.57982,1.82067,0.16927,0.86089,0.00100,0.00583,0.64963,1.99438,0.16707,0.93152,0.00100,0.02346,0.78888,2.42635,0.15504,0.65412,0.01058,0.06239,0.35281,2.04980,0.15419,0.94172,0.00100,0.07368,0.94587
combined_hard_shift,3,27,0.47587,0.43707,0.54821,0.36553,0.33988,0.47028,2.32194,1.08706,0.42216,0.05368,0.49664,0.41749,0.04183,1.55684,0.24219,0.44294,0.12030,0.16543,0.16560,1.76817,0.22299,0.75475,0.00100,0.11265,0.51506,1.65589,0.17750,0.88991,0.00100,0.01811,0.67702,1.92970,0.14843,0.89246,0.00100,0.00100,0.77077,2.52042,0.20169,0.63218,0.02387,0.12538,0.25302,2.13715,0.14145,0.97866,0.00100,0.04400,0.90443
combined_hard_shift,3,28,0.51497,0.42838,0.58250,0.29703,0.28549,0.44073,2.12385,1.01190,0.40128,0.08511,0.47031,0.38662,0.06764,1.67140,0.22595,0.39796,0.12065,0.17444,0.17231,1.76882,0.24285,0.72017,0.02193,0.13480,0.52435,1.76310,0.17720,0.89120,0.00100,0.00255,0.69626,1.85046,0.18466,0.85772,0.00100,0.02298,0.72356,2.49739,0.15150,0.64653,0.01332,0.07901,0.28418,2.07298,0.15164,0.93523,0.00100,0.05273,0.85741
combined_hard_shift,3,29,0.44344,0.45758,0.53188,0.32030,0.30232,0.45911,2.22734,1.03918,0.40687,0.06101,0.46754,0.41593,0.08657,1.53075,0.23955,0.43303,0.11892,0.17461,0.16189,1.71576,0.20710,0.74017,0.00100,0.11836,0.57210,1.64913,0.16982,0.88025,0.00100,0.03516,0.64771,1.90378,0.15736,0.89565,0.00100,0.01167,0.67768,2.44428,0.16840,0.63751,0.01776,0.11298,0.32765,2.07757,0.13359,0.97452,0.00100,0.05778,0.92398
combined_hard_shift,3,30,0.45398,0.43340,0.52999,0.34610,0.27863,0.46073,2.13015,1.07074,0.39978,0.12674,0.42581,0.38263,0.10982,1.59300,0.23330,0.43960,0.10220,0.17637,0.16501,1.74039,0.22955,0.70166,0.02419,0.13872,0.55210,1.70097,0.16332,0.83256,0.00100,0.00483,0.62146,1.85406,0.16265,0.90670,0.00100,0.02688,0.69742,2.39788,0.16122,0.66585,0.00421,0.08761,0.25237,2.05347,0.13147,0.94461,0.00100,0.06223,0.81452
combined_hard_shift,3,31,0.51217,0.48441,0.55104,0.30890,0.34418,0.47136,2.15378,1.08171,0.44549,0.08751,0.46714,0.41748,0.05709,1.70069,0.26373,0.44693,0.11540,0.19246,0.15114,1.74064,0.26874,0.72443,0.00847,0.15592,0.43989,1.80069,0.20299,0.85559,0.00100,0.03530,0.60205,1.86129,0.15325,0.87165,0.00100,0.00100,0.67367,2.42201,0.17608,0.67631,0.00875,0.09159,0.27446,2.09458,0.17771,0.93118,0.00100,0.06973,0.82139
combined_hard_shift,3,32,0.54237,0.48436,0.54641,0.39456,0.32935,0.43254,2.09624,1.08412,0.45622,0.07314,0.43654,0.43195,0.01000,1.61016,0.24441,0.45322,0.09949,0.17386,0.19861,1.88051,0.22092,0.73835,0.00100,0.11472,0.53831,1.75856,0.19425,0.84388,0.00100,0.02219,0.60485,1.93889,0.19565,0.88951,0.00100,0.04493,0.74053,2.43919,0.16316,0.64362,0.00852,0.09164,0.32803,2.04955,0.16897,0.92479,0.00100,0.04599,0.89590
combined_hard_shift,3,33,0.47242,0.48703,0.52587,0.35377,0.30834,0.51185,2.16511,1.10130,0.46579,0.02856,0.51877,0.46561,0.06889,1.56894,0.25505,0.41881,0.11270,0.19692,0.11812,1.78559,0.22014,0.74402,0.00100,0.12589,0.46410,1.71904,0.18132,0.87033,0.00100,0.03288,0.57649,1.87929,0.16564,0.88673,0.00100,0.02681,0.67937,2.43291,0.14288,0.67827,0.00100,0.06840,0.35574,2.06870,0.12455,0.95580,0.00100,0.02023,0.87255
combined_hard_shift,3,34,0.46668,0.43471,0.50042,0.37385,0.28299,0.51488,2.19769,0.99946,0.41803,0.00433,0.48944,0.43197,0.05974,1.57185,0.19959,0.45696,0.08318,0.12587,0.19046,1.74935,0.19504,0.76267,0.00100,0.09593,0.56157,1.67997,0.16977,0.87954,0.00100,0.02269,0.64139,1.81029,0.16493,0.86192,0.00100,0.01523,0.65313,2.39705,0.15585,0.62763,0.00844,0.06410,0.25602,2.11048,0.13039,0.91420,0.00100,0.03214,0.82516
combined_hard_shift,3,35,0.48461,0.47144,0.49073,0.35799,0.30627,0.50150,2.17558,1.08371,0.43689,0.08966,0.42102,0.40686,0.03965,1.56680,0.24278,0.43308,0.09530,0.18385,0.19969,1.76473,0.23793,0.74444,0.00100,0.12287,0.57034,1.75933,0.17293,0.84490,0.00100,0.01418,0.57497,1.82909,0.15104,0.90876,0.00100,0.00393,0.74740,2.44119,0.16003,0.66297,0.00150,0.08295,0.34754,1.97828,0.15622,0.93375,0.00100,0.05607,0.81671
combined_hard_shift,3,36,0.48623,0.51284,0.51794,0.31966,0.27784,0.43818,2.09220,1.14943,0.45207,0.04580,0.48304,0.44162,0.05380,1.64018,0.25466,0.43725,0.10228,0.19196,0.16465,1.77080,0.23879,0.74874,0.00100,0.13878,0.55314,1.59524,0.19733,0.87474,0.00100,0.04577,0.63235,1.79861,0.16489,0.87537,0.00100,0.01100,0.71245,2.39744,0.18941,0.64951,0.01261,0.10802,0.28981,2.03266,0.18186,0.93307,0.00100,0.08073,0.84502
combined_hard_shift,3,37,0.46157,0.54756,0.51105,0.32932,0.32723,0.49341,2.28110,1.03890,0.43387,0.06412,0.46031,0.41804,0.07544,1.79267,0.23171,0.41717,0.11330,0.16432,0.18484,1.67457,0.24814,0.76018,0.00100,0.15785,0.57674,1.76823,0.17845,0.85031,0.00100,0.03145,0.55700,1.88752,0.17275,0.88095,0.00100,0.02302,0.70634,2.40308,0.21212,0.63038,0.02492,0.13877,0.18709,2.16651,0.15054,0.97941,0.00100,0.05210,0.94137
combined_hard_shift,3,38,0.47839,0.43891,0.50878,0.33001,0.29820,0.43704,2.25376,1.09937,0.42703,0.04161,0.46781,0.43376,0.07670,1.68491,0.23763,0.46427,0.10032,0.17142,0.27148,1.80651,0.22389,0.75258,0.00100,0.12747,0.54913,1.68906,0.16360,0.85854,0.00100,0.00755,0.59566,1.81024,0.15795,0.85166,0.00100,0.02290,0.64527,2.52264,0.17643,0.64587,0.01587,0.10498,0.33427,2.06864,0.13605,0.96978,0.00100,0.04692,0.92017
combined_hard_shift,3,39,0.48410,0.44225,0.46566,0.38580,0.32835,0.41000,2.23945,1.03267,0.42630,0.08107,0.40932,0.40561,0.09187,1.62214,0.21399,0.45362,0.08238,0.14315,0.16569,1.83249,0.21898,0.74978,0.00100,0.10815,0.55358,1.76940,0.17117,0.88893,0.00100,0.00199,0.70281,1.87343,0.15425,0.88007,0.00100,0.00345,0.65688,2.36927,0.17574,0.62086,0.02222,0.11853,0.31506,2.04517,0.13978,0.92531,0.00100,0.04499,0.92265
combined_hard_shift,3,40,0.50440,0.48956,0.50340,0.34550,0.27928,0.45687,2.24787,0.97748,0.43865,0.04076,0.46155,0.43342,0.10890,1.58937,0.24007,0.41019,0.12028,0.17333,0.25647,1.77258,0.22922,0.77334,0.00100,0.12307,0.60379,1.72157,0.17400,0.87963,0.00100,0.01280,0.60117,1.83594,0.16284,0.87804,0.00100,0.00535,0.72140,2.37532,0.14897,0.67423,0.00100,0.07068,0.35635,2.06956,0.13534,0.93417,0.00100,0.04283,0.94420
combined_hard_shift,3,41,0.43226,0.38191,0.51615,0.33298,0.32497,0.48998,2.19881,1.00850,0.41071,0.06531,0.48309,0.41908,0.09200,1.66794,0.22135,0.44722,0.12214,0.14740,0.24222,1.74333,0.21804,0.73043,0.00781,0.12589,0.54880,1.79316,0.14426,0.89619,0.00100,0.00257,0.57852,1.89455,0.15910,0.86507,0.00100,0.02825,0.69961,2.48990,0.15917,0.68351,0.00656,0.06100,0.38277,2.12090,0.12924,0.94733,0.00100,0.04146,0.92555
combined_hard_shift,3,42,0.43000,0.46145,0.55249,0.32239,0.30827,0.42313,2.15330,1.02696,0.39957,0.10452,0.44035,0.40428,0.08565,1.60784,0.22434,0.40819,0.13452,0.16828,0.21755,1.83102,0.21699,0.74400,0.00100,0.11748,0.50276,1.68714,0.17311,0.87669,0.00100,0.01682,0.73656,1.93201,0.15529,0.85119,0.00100,0.02487,0.74071,2.53532,0.15024,0.66102,0.00922,0.06887,0.34617,2.13335,0.14369,0.93717,0.00100,0.05348,0.83115
combined_hard_shift,3,43,0.51372,0.42951,0.56370,0.32412,0.33505,0.44270,2.08097,1.06698,0.44819,0.04392,0.53276,0.43676,0.08418,1.65444,0.23122,0.43635,0.11239,0.16976,0.20846,1.75822,0.22263,0.74103,0.00100,0.11646,0.49019,1.76212,0.16652,0.85262,0.00100,0.00212,0.52765,1.89112,0.17710,0.90610,0.00100,0.03313,0.75475,2.44770,0.19472,0.61551,0.03596,0.11792,0.29854,2.06720,0.15552,0.95879,0.00100,0.04536,0.96122
combined_hard_shift,3,44,0.45123,0.47518,0.56031,0.32915,0.34003,0.42967,2.00105,1.07073,0.41700,0.04646,0.50127,0.42695,0.01000,1.62381,0.24130,0.43745,0.12083,0.17160,0.11086,1.62585,0.19534,0.77218,0.00100,0.10151,0.60382,1.61227,0.17323,0.87165,0.00100,0.01687,0.64876,1.86741,0.15418,0.88658,0.00100,0.01184,0.65976,2.38935,0.15787,0.65160,0.01721,0.07574,0.34381,2.03872,0.11704,0.95921,0.00100,0.02655,0.94864
combined_hard_shift,3,45,0.45135,0.42176,0.54230,0.30567,0.34378,0.45905,2.19990,1.06562,0.40989,0.06047,0.48544,0.42729,0.13801,1.60760,0.24577,0.42875,0.13130,0.18106,0.16268,1.76387,0.21191,0.76052,0.00100,0.12541,0.55338,1.68853,0.18418,0.82984,0.00100,0.01793,0.60343,1.90277,0.13469,0.89869,0.00100,0.01461,0.80059,2.55292,0.16574,0.69504,0.00570,0.08463,0.35312,2.08288,0.14179,0.92472,0.00100,0.05755,0.84680
combined_hard_shift,3,46,0.45120,0.45350,0.49228,0.36392,0.35242,0.51202,2.21053,1.02322,0.42582,0.04993,0.46081,0.41678,0.04407,1.68688,0.21845,0.43564,0.09643,0.15828,0.20743,1.74483,0.23923,0.75428,0.00100,0.12442,0.65025,1.72303,0.15934,0.87112,0.00100,0.00100,0.59893,1.90475,0.15251,0.87009,0.00100,0.01091,0.66193,2.42110,0.16124,0.65115,0.01308,0.08681,0.28428,2.08966,0.14524,0.94431,0.00100,0.05720,0.88383
combined_hard_shift,3,47,0.44589,0.53250,0.51343,0.34536,0.31835,0.48875,2.26744,1.01138,0.42012,0.07783,0.44998,0.41207,0.12349,1.61139,0.24584,0.44497,0.11218,0.17848,0.27121,1.87783,0.23523,0.72719,0.00302,0.14334,0.57793,1.66523,0.17001,0.89198,0.00100,0.00417,0.69724,1.79316,0.17952,0.87231,0.00100,0.05059,0.74652,2.44173,0.17849,0.66050,0.00999,0.09382,0.24460,2.01995,0.14971,0.96535,0.00100,0.06683,0.92426
combined_hard_shift,3,48,0.49107,0.37493,0.60889,0.31737,0.29950,0.47703,2.18003,0.99537,0.39197,0.07197,0.52731,0.39851,0.13240,1.64421,0.20648,0.42713,0.10814,0.14842,0.16134,1.76113,0.20016,0.77621,0.00100,0.08470,0.53992,1.67507,0.16310,0.86554,0.00100,0.00100,0.50811,1.91547,0.15517,0.88343,0.00100,0.03119,0.63895,2.34691,0.16065,0.65166,0.01622,0.07690,0.33438,2.07901,0.13357,0.91117,0.00100,0.04095,0.80169
combined_hard_shift,3,49,0.51779,0.46934,0.56703,0.34181,0.29881,0.48091,2.29961,1.01631,0.42702,0.07566,0.48349,0.41214,0.13234,1.75587,0.23992,0.40801,0.12956,0.17541,0.21336,1.77031,0.22645,0.75210,0.00100,0.10629,0.55365,1.63238,0.19601,0.90042,0.00100,0.02477,0.56280,1.86363,0.15380,0.90390,0.00100,0.02325,0.76957,2.32905,0.16457,0.64877,0.00877,0.09458,0.31917,2.07247,0.16142,0.92695,0.00100,0.04273,0.92113
combined_hard_shift,3,50,0.45817,0.45420,0.50922,0.35045,0.34298,0.46026,2.12172,0.96667,0.40812,0.07393,0.45416,0.39885,0.09783,1.68115,0.23147,0.42348,0.11937,0.16343,0.15945,1.79439,0.22499,0.75117,0.00100,0.11822,0.58897,1.69277,0.16218,0.89307,0.00100,0.00394,0.68042,1.74631,0.15264,0.91173,0.00100,0.01615,0.78647,2.47244,0.17830,0.61576,0.02351,0.11609,0.30979,2.07795,0.13166,0.93986,0.00100,0.04899,0.89858
combined_hard_shift,3,51,0.45197,0.46383,0.50173,0.37599,0.33896,0.48653,2.12662,1.09860,0.43129,0.06853,0.45111,0.42773,0.09352,1.61268,0.25248,0.41974,0.12582,0.18684,0.19348,1.66344,0.23002,0.75227,0.00100,0.12607,0.61360,1.69859,0.15167,0.88441,0.00100,0.00100,0.59497,1.89014,0.17801,0.86562,0.00100,0.03412,0.61390,2.39946,0.17221,0.63425,0.01719,0.10430,0.31009,2.11054,0.15542,0.91586,0.00100,0.04916,0.81635
combined_hard_shift,3,52,0.49607,0.47558,0.53058,0.31333,0.26609,0.40487,2.19101,1.01368,0.42815,0.06494,0.49848,0.40956,0.12737,1.59403,0.22246,0.43463,0.10030,0.16035,0.17752,1.72189,0.22704,0.76438,0.00100,0.11990,0.57737,1.78752,0.16371,0.89103,0.00100,0.00476,0.65953,1.83303,0.13579,0.89835,0.00100,0.00520,0.68685,2.47849,0.16604,0.66973,0.00100,0.08805,0.27338,2.00286,0.15220,0.91014,0.00100,0.05090,0.85997
combined_hard_shift,3,53,0.41138,0.47429,0.53061,0.37414,0.30846,0.45797,2.09125,1.14443,0.42316,0.04424,0.50144,0.43520,0.01092,1.73529,0.23277,0.44802,0.10003,0.18112,0.22489,1.88828,0.20075,0.73168,0.00100,0.11152,0.49813,1.62015,0.13677,0.88662,0.00100,0.00100,0.66994,1.85308,0.16195,0.88545,0.00100,0.03963,0.75861,2.50963,0.16629,0.67042,0.00100,0.08372,0.28655,2.04989,0.13823,0.96328,0.00100,0.03786,0.89025
combined_hard_shift,3,54,0.49328,0.52542,0.54713,0.32817,0.29151,0.50524,2.18552,1.05471,0.43681,0.06791,0.46628,0.42640,0.09459,1.52707,0.24012,0.42508,0.13148,0.15367,0.17893,1.72396,0.21474,0.77436,0.00100,0.11611,0.51592,1.63155,0.16454,0.89072,0.00100,0.00614,0.67484,1.77736,0.18198,0.85806,0.00100,0.04089,0.75244,2.41962,0.19847,0.65009,0.01437,0.12861,0.23945,2.02923,0.16065,0.95318,0.00100,0.05981,0.88837
combined_hard_shift,3,55,0.48538,0.46060,0.45124,0.31928,0.31658,0.46446,2.23238,0.98993,0.44302,0.04828,0.44601,0.42054,0.06229,1.70199,0.22211,0.44832,0.09281,0.14224,0.15318,1.67972,0.21097,0.74868,0.00100,0.10268,0.49586,1.73367,0.17837,0.88579,0.00100,0.00843,0.65974,1.86494,0.15667,0.88577,0.00100,0.01095,0.75998,2.45316,0.18999,0.66627,0.01014,0.11666,0.34311,2.12032,0.14134,0.93824,0.00100,0.04502,0.87074
combined_hard_shift,3,56,0.46974,0.33793,0.50590,0.39789,0.34986,0.48097,2.23679,1.03360,0.40203,0.08278,0.45412,0.39217,0.12198,1.66494,0.22713,0.42769,0.11251,0.17347,0.24779,1.77031,0.22023,0.72578,0.00100,0.12931,0.48329,1.69172,0.14045,0.88616,0.00100,0.00100,0.62373,1.93214,0.12864,0.91001,0.00100,0.00100,0.81113,2.43924,0.16363,0.62720,0.01998,0.08780,0.18899,1.97989,0.15991,0.92284,0.00100,0.07301,0.87122
combined_hard_shift,3,57,0.50547,0.44684,0.58576,0.33531,0.33016,0.47583,2.17799,1.15231,0.42683,0.02782,0.54094,0.42475,0.01000,1.60996,0.22544,0.42739,0.11319,0.16485,0.19290,1.77340,0.24963,0.71381,0.02277,0.13911,0.46679,1.74563,0.16081,0.87272,0.00100,0.00868,0.58844,1.95603,0.17666,0.87979,0.00100,0.01708,0.73699,2.42960,0.17863,0.61418,0.02556,0.10814,0.27867,2.05061,0.13671,0.93701,0.00100,0.02877,0.93214
combined_hard_shift,3,58,0.48425,0.44285,0.54755,0.32048,0.32250,0.44335,2.22744,1.01968,0.43872,0.01647,0.52735,0.44966,0.03311,1.59130,0.22635,0.47511,0.10256,0.14707,0.20110,1.69108,0.22857,0.74565,0.01152,0.11915,0.65150,1.71071,0.17482,0.89953,0.00100,0.02141,0.73196,1.69034,0.15671,0.89252,0.00100,0.03459,0.71094,2.53134,0.14713,0.67833,0.00424,0.07140,0.35086,2.09616,0.13705,0.92119,0.00100,0.04354,0.80641
